0.471769	0.458917
0.386753	0.364795
0.042265	0.036876
0.000000	0.000033
0.383617	0.372395
0.550160	0.555202
0.379911	0.361376
0.627229	0.633512
0.367139	0.338371
0.073044	0.061377
0.261623	0.204243
0.124267	0.123364
0.000000	0.000009
0.424706	0.421488
0.399325	0.387084
0.129913	0.104195
0.366655	0.358342
0.295564	0.295276
0.219190	0.200217
0.012787	0.016824
0.627576	0.627483
0.832833	0.802024
0.111091	0.080218
0.298681	0.283889
0.591244	0.583818
0.324533	0.307463
0.367860	0.368285
0.757539	0.738853
0.380116	0.369424
0.037333	0.038484
0.389612	0.387314
0.434522	0.412192
0.631350	0.606250
0.007219	0.012283
0.000000	0.001360
0.114836	0.108392
0.063789	0.062436
0.299640	0.277205
0.556502	0.532481
0.525208	0.502579
0.364591	0.340621
0.284248	0.278052
0.077757	0.073753
0.117041	0.106897
0.041166	0.039354
0.271828	0.270352
0.129593	0.106600
0.269390	0.268786
0.000000	0.006968
0.115803	0.105123
0.106126	0.076571
0.123671	0.107463
0.313026	0.314299
0.109622	0.103490
0.396405	0.373539
0.000000	0.000015
0.350109	0.333750
0.115856	0.085273
0.396405	0.373539
0.044109	0.038498
0.159695	0.130118
0.061976	0.059465
0.116558	0.079349
0.505303	0.478667
0.016144	0.023474
0.000000	0.000015
0.000000	0.001125
0.111091	0.080218
0.330524	0.303529
0.000000	0.000000
0.627229	0.633512
0.440024	0.446034
0.026638	0.028820
0.367225	0.367738
0.626667	0.595633
0.000000	0.000000
0.000000	0.000002
0.124267	0.123364
0.105731	0.091486
0.525208	0.502579
0.088139	0.066352
0.462127	0.444708
0.536962	0.541206
0.751869	0.748448
0.000000	0.000000
0.402662	0.399058
0.286391	0.276870
0.081959	0.070917
0.421181	0.401830
0.496189	0.448326
0.369145	0.369237
0.000000	0.000000
0.082419	0.064278
0.124053	0.105422
0.546725	0.529804
0.377912	0.375564
0.004504	0.012668
0.595141	0.573662
0.462234	0.466323
0.427627	0.422689
0.281527	0.256628
0.132981	0.118731
0.045566	0.039825
0.025720	0.028627
0.094794	0.069816
0.265678	0.261416
0.954064	0.885678
0.042265	0.036876
0.320066	0.311415
0.077757	0.073753
0.386476	0.357754
0.100971	0.082007
0.010499	0.015852
0.344239	0.331632
0.978251	0.952273
0.565635	0.528116
0.367860	0.368285
0.359907	0.358190
0.103059	0.072893
0.000000	0.000000
0.702479	0.695786
0.115856	0.085273
0.000000	0.000000
0.115803	0.105123
0.227356	0.227783
0.026584	0.020641
0.399325	0.387084
0.253715	0.224514
0.367225	0.367738
0.115803	0.105123
0.012787	0.016824
0.113278	0.088124
0.107164	0.080845
0.742326	0.732719
0.255065	0.263597
0.333536	0.311029
0.000000	0.000000
0.434522	0.412192
0.331007	0.308704
0.642970	0.609211
0.353830	0.330037
0.084089	0.077826
0.000000	0.001596
0.007963	0.023499
0.002339	0.013064
0.388621	0.371819
0.028234	0.031819
0.073679	0.067307
0.000000	0.001201
0.094717	0.090729
0.355439	0.341838
0.054898	0.046519
0.331671	0.316112
0.631350	0.606250
0.365266	0.353435
0.081867	0.068827
0.448581	0.455062
0.092633	0.077330
0.082419	0.064278
0.180072	0.169869
0.344370	0.343841
0.366061	0.346563
0.832833	0.802024
0.556502	0.532481
0.395162	0.388751
0.074686	0.063888
0.420306	0.417803
0.000000	0.016694
0.000000	0.000006
0.007578	0.013280
0.212896	0.187046
0.159683	0.142015
0.325647	0.321250
0.425331	0.438259
0.215095	0.185610
0.757539	0.738853
0.115429	0.090378
0.454258	0.440084
0.337074	0.321479
0.324533	0.307463
0.171212	0.154352
0.978251	0.952273
0.000000	0.029083
0.093829	0.053506
0.000000	0.000064
0.326300	0.290222
0.012462	0.019249
0.386476	0.357754
0.663691	0.633326
0.678421	0.672399
0.000000	0.001201
0.356483	0.331491
0.000000	0.000277
0.536962	0.541206
0.205000	0.184415
0.441155	0.434347
0.039934	0.031682
0.125466	0.095301
0.642970	0.609211
0.061976	0.059465
0.000000	0.000000
0.112268	0.110555
0.137257	0.130202
0.153555	0.134393
0.371516	0.359981
0.389452	0.374937
0.536962	0.541206
0.000000	0.000379
0.764798	0.738138
0.000000	0.000580
0.394969	0.380873
0.368724	0.347689
0.277096	0.275826
0.203406	0.179938
0.000000	0.000000
0.000000	0.000015
0.365266	0.353435
0.337074	0.321479
0.000000	0.001996
0.024790	0.024471
0.337074	0.321479
0.310399	0.312660
0.000000	0.004807
0.232046	0.221975
0.517700	0.539014
0.418614	0.386987
0.229426	0.214926
0.000000	0.005297
0.323423	0.316872
0.591244	0.583818
0.018468	0.018077
0.203406	0.179938
0.000000	0.000000
0.000000	0.001125
0.375614	0.374092
0.383617	0.372395
0.296974	0.277125
0.364252	0.357876
0.539593	0.503096
0.268830	0.233725
0.108903	0.094267
0.419892	0.390457
0.323423	0.316872
0.126540	0.114790
0.359514	0.365378
0.556502	0.532481
0.113410	0.099687
0.147160	0.146082
0.000000	0.028230
0.163237	0.158349
0.663691	0.633326
0.000000	0.000000
0.385079	0.375579
0.010734	0.017688
0.756157	0.728211
0.111091	0.080218
0.000000	0.000137
0.421187	0.391988
0.337594	0.320014
0.714045	0.675304
0.124267	0.123364
0.284248	0.278052
0.344370	0.343841
0.378515	0.366586
0.057769	0.041890
0.447526	0.421505
0.405890	0.417663
0.012462	0.019249
0.270162	0.272857
0.057769	0.041890
0.832833	0.802024
0.309801	0.280215
0.390351	0.374115
0.000000	0.000073
0.061950	0.041547
0.069904	0.052601
0.390385	0.395113
0.000000	0.000009
0.000000	0.000017
0.125074	0.108008
0.372055	0.372387
0.577067	0.545794
0.369145	0.369237
0.140176	0.135044
0.070674	0.068225
0.352116	0.338606
0.456943	0.456650
0.310770	0.310442
0.000000	0.000009
0.113278	0.088124
0.129593	0.106600
0.320066	0.311415
0.000000	0.000009
0.082419	0.064278
0.539593	0.503096
0.000000	0.000000
0.004504	0.012668
0.441260	0.451332
0.017460	0.021526
0.375614	0.374092
0.043000	0.033677
0.112723	0.092805
0.294203	0.246091
0.851085	0.835325
0.189392	0.179095
0.000000	0.001125
0.387619	0.383425
0.397730	0.398390
0.000000	0.000015
0.299640	0.277205
0.000000	0.001938
0.243957	0.235568
0.032398	0.040570
0.028187	0.027646
0.124414	0.114128
0.343878	0.317668
0.119848	0.131798
0.000000	0.006968
0.000000	0.002816
0.042265	0.036876
0.082640	0.060870
0.403796	0.401012
0.124267	0.123364
0.044900	0.041004
0.463844	0.479391
0.170236	0.157479
0.427627	0.422689
0.000000	0.002208
0.189147	0.166160
0.114836	0.108392
0.000000	0.000015
0.028187	0.027646
0.103096	0.086642
0.000000	0.000000
0.277392	0.236700
0.000000	0.000000
0.557792	0.557331
0.366655	0.358342
0.016311	0.018298
0.577067	0.545794
0.286576	0.276712
0.113410	0.099687
0.456042	0.430672
0.948977	0.946027
0.000000	0.000137
0.000000	0.000000
0.000000	0.000000
0.337594	0.320014
0.379511	0.355013
0.125466	0.095301
0.113278	0.088124
0.107164	0.080845
0.375614	0.374092
0.159695	0.130118
0.345416	0.334865
0.591244	0.583818
0.375614	0.374092
0.278155	0.266241
0.387619	0.383425
0.330524	0.303529
0.359514	0.365378
0.255877	0.220960
0.054096	0.046947
0.000000	0.000057
0.000000	0.000003
0.000000	0.000073
0.332877	0.317532
0.000000	0.004650
0.568256	0.549858
0.359514	0.365378
0.304080	0.307457
0.304080	0.307457
0.294296	0.270087
0.626667	0.595633
0.372055	0.372387
0.214565	0.188533
0.378515	0.366586
0.000000	0.000123
0.439421	0.412659
0.359514	0.365378
0.397730	0.398390
0.434609	0.412284
0.433310	0.431413
0.415612	0.389586
0.000000	0.000391
0.126741	0.112257
0.000000	0.005297
0.421181	0.401830
0.114836	0.108392
0.434609	0.412284
0.340263	0.319994
0.000000	0.000000
0.539593	0.503096
0.000000	0.000000
0.215095	0.185610
0.000000	0.009210
0.421181	0.401830
0.274628	0.237573
0.386655	0.354705
0.000000	0.002312
0.125082	0.100981
0.582148	0.553740
0.568256	0.549858
0.103059	0.072893
0.125074	0.108008
0.000000	0.029083
0.398500	0.351876
0.000000	0.001125
0.159115	0.144752
0.012462	0.019249
0.004520	0.009932
0.294203	0.246091
0.196419	0.184745
0.103096	0.086642
0.333536	0.311029
0.004716	0.008361
0.382129	0.355431
0.004711	0.007098
0.000000	0.003923
0.595141	0.573662
0.390385	0.395113
0.244494	0.238409
0.189147	0.166160
0.387580	0.364260
0.515298	0.511664
0.259165	0.228256
0.112723	0.092805
0.342157	0.340698
0.295564	0.295276
0.000000	0.000992
0.455212	0.442039
0.063409	0.049897
0.493864	0.491167
0.665750	0.628599
0.386517	0.381711
0.543373	0.548199
0.456943	0.456650
0.004520	0.009932
0.050319	0.044062
0.286576	0.276712
0.006543	0.009766
0.000000	0.000009
0.324133	0.324963
0.116046	0.083079
0.109622	0.103490
0.000000	0.008370
0.000000	0.000000
0.751869	0.748448
0.133618	0.134503
0.454113	0.441919
0.452793	0.434409
0.042265	0.036876
0.244494	0.238409
0.028234	0.031819
0.434458	0.434449
0.286576	0.276712
0.000000	0.000000
0.028308	0.028782
0.265678	0.261416
0.000000	0.010651
0.373019	0.353398
0.970984	0.920718
0.185001	0.161690
0.375028	0.352164
0.403796	0.401012
0.199800	0.153143
0.000000	0.011905
0.333536	0.311029
0.543373	0.548199
0.440024	0.446034
0.000000	0.004650
0.115259	0.093863
0.283511	0.274929
0.135413	0.127462
0.580692	0.561823
0.228878	0.206330
0.124267	0.123364
0.050319	0.044062
0.388617	0.386364
0.434609	0.412284
0.751869	0.748448
0.555284	0.522831
0.373539	0.375721
0.046695	0.040127
0.336492	0.312607
0.067983	0.040109
0.424706	0.421488
0.778461	0.766050
0.000000	0.000123
0.619082	0.601643
0.387403	0.381137
0.046695	0.040127
0.066410	0.062193
0.362547	0.363688
0.403796	0.401012
0.067983	0.040109
0.367225	0.367738
0.394372	0.404471
0.185001	0.161690
0.019185	0.023035
0.377096	0.381031
0.124267	0.123364
0.061950	0.041547
0.015152	0.019677
0.382270	0.387497
0.368724	0.347689
0.294296	0.270087
0.394331	0.374446
0.493864	0.491167
0.017451	0.020585
0.140176	0.135044
0.189392	0.179095
0.316927	0.299950
0.430535	0.431397
0.441260	0.451332
0.097438	0.095882
0.456042	0.430672
0.436966	0.442019
0.142564	0.148645
0.045844	0.026822
0.550083	0.510719
0.328138	0.328164
0.000000	0.002985
0.290589	0.278665
0.088068	0.075421
0.202646	0.201650
0.421181	0.401830
0.088139	0.066352
0.339698	0.300376
0.027174	0.029844
0.367640	0.355604
0.386369	0.376104
0.071910	0.058088
0.350980	0.354198
0.250400	0.244831
0.626667	0.595633
0.000000	0.001938
0.316927	0.299950
0.825786	0.794011
0.280537	0.275982
0.375614	0.374092
0.630080	0.597319
0.403796	0.401012
0.839433	0.842267
0.415612	0.389586
0.376725	0.365136
0.403796	0.401012
0.042466	0.032870
0.103366	0.101319
0.061950	0.041547
0.377222	0.371355
0.000000	0.000412
0.320066	0.311415
0.189392	0.179095
0.359907	0.358190
0.061950	0.041547
0.074625	0.065295
0.332065	0.290302
0.180519	0.163770
0.557281	0.547112
0.002277	0.016988
0.041101	0.030098
0.310770	0.310442
0.000000	0.010651
0.000000	0.000000
0.007578	0.013280
0.006543	0.009766
0.000000	0.006968
0.084089	0.077826
0.420306	0.417803
0.050471	0.037710
0.377912	0.375564
0.299880	0.290411
0.212896	0.187046
0.577067	0.545794
0.347988	0.317975
0.380653	0.377451
0.442636	0.422469
0.322086	0.319280
0.340263	0.319994
0.000000	0.000075
0.434609	0.412284
0.112723	0.092805
0.832833	0.802024
0.978251	0.952273
0.454113	0.441919
0.168505	0.134722
0.008071	0.009039
0.158025	0.142009
0.357213	0.364105
0.631350	0.606250
0.366061	0.346563
0.081959	0.070917
0.369767	0.370398
0.027147	0.028700
0.000000	0.000007
0.135413	0.127462
0.132981	0.118731
0.000000	0.008370
0.333819	0.329424
0.205000	0.184415
0.113091	0.074480
0.478652	0.462915
0.180072	0.169869
0.116046	0.083079
0.954064	0.885678
0.336492	0.312607
0.660396	0.644758
0.000000	0.000057
0.364252	0.357876
0.380116	0.369424
0.391213	0.379621
0.000000	0.000057
0.000000	0.000003
0.678421	0.672399
0.053208	0.046069
0.253715	0.224514
0.344370	0.343841
0.714045	0.675304
0.106990	0.084761
0.422634	0.397511
0.435946	0.424376
0.011128	0.017470
0.378515	0.366586
0.261676	0.231525
0.000000	0.000000
0.031445	0.032421
0.070356	0.057395
0.041977	0.035369
0.308333	0.292038
0.122087	0.116017
0.360233	0.327480
0.090738	0.049025
0.108903	0.094267
0.719588	0.679452
0.434609	0.412284
0.248749	0.237721
0.185001	0.161690
0.082419	0.064278
0.047507	0.033977
0.440364	0.441811
0.340263	0.319994
0.281527	0.256628
0.462127	0.444708
0.367225	0.367738
0.467868	0.482202
0.332877	0.317532
0.428619	0.406195
0.104897	0.092978
0.000000	0.004650
0.000000	0.009058
0.053917	0.047517
0.240595	0.210753
0.255065	0.263597
0.332065	0.290302
0.377779	0.362141
0.113091	0.074480
0.258380	0.260405
0.253715	0.224514
0.397350	0.372491
0.000000	0.000001
0.092633	0.077330
0.742326	0.732719
0.420534	0.423206
0.000000	0.000391
0.299880	0.290411
0.156906	0.147214
0.003589	0.016210
0.047507	0.033977
0.228878	0.206330
0.180519	0.163770
0.008051	0.014251
0.457460	0.439548
0.000000	0.005297
0.077757	0.073753
0.000000	0.000231
0.299640	0.277205
0.455303	0.429650
0.376725	0.365136
0.012787	0.016824
0.124435	0.103407
0.434522	0.412192
0.253715	0.224514
0.067983	0.040109
0.016122	0.022394
0.212721	0.187309
0.094160	0.093038
0.300326	0.288371
0.258380	0.260405
0.423877	0.396440
0.003589	0.016210
0.177744	0.167447
0.082640	0.060870
0.604000	0.586201
0.124267	0.123364
0.016311	0.018298
0.071910	0.058088
0.299640	0.277205
0.308333	0.292038
0.029335	0.037898
0.136588	0.122753
0.434458	0.434449
0.365266	0.353435
0.261676	0.231525
0.113410	0.099687
0.017460	0.021526
0.383617	0.372395
0.337594	0.320014
0.437991	0.436861
0.332877	0.317532
0.215095	0.185610
0.045566	0.039825
0.367225	0.367738
0.642970	0.609211
0.373019	0.353398
0.009830	0.028417
0.282358	0.281323
0.255065	0.263597
0.180072	0.169869
0.419892	0.390457
0.000000	0.006968
0.662109	0.627096
0.462234	0.466323
0.792652	0.760818
0.486972	0.475934
0.158121	0.149623
0.115259	0.093863
0.368724	0.347689
0.185001	0.161690
0.282861	0.297289
0.271828	0.270352
0.090738	0.049025
0.129913	0.104195
0.137257	0.130202
0.270162	0.272857
0.185001	0.161690
0.061950	0.041547
0.299640	0.277205
0.010340	0.013979
0.000000	0.006188
0.214565	0.188533
0.258380	0.260405
0.081867	0.068827
0.054096	0.046947
0.107164	0.080845
0.000000	0.001596
0.063409	0.049897
0.369753	0.360429
0.364591	0.340621
0.385079	0.375579
0.388621	0.371819
0.367225	0.367738
0.464201	0.447008
0.082419	0.064278
0.550160	0.555202
0.379511	0.355013
0.155155	0.141833
0.304080	0.307457
0.014538	0.030081
0.740791	0.730756
0.326791	0.333473
0.212896	0.187046
0.000000	0.004650
0.009830	0.028417
0.069904	0.052601
0.454230	0.454795
0.362547	0.363688
0.129593	0.106600
0.107164	0.080845
0.398500	0.351876
0.185731	0.178873
0.000000	0.006968
0.978251	0.952273
0.352912	0.362862
0.304080	0.307457
0.340859	0.328478
0.229426	0.214926
0.387580	0.364260
0.112723	0.092805
0.380653	0.377451
0.012787	0.016824
0.066410	0.062193
1.002821	1.000000
0.398500	0.351876
0.214565	0.188533
0.591244	0.583818
0.736872	0.723783
0.978251	0.952273
0.115803	0.105123
0.330524	0.303529
0.027147	0.028700
0.246811	0.221111
0.072853	0.082133
0.395162	0.388751
0.627229	0.633512
0.000000	0.016694
0.000000	0.001996
0.390351	0.374115
0.000000	0.000000
0.452793	0.434409
0.207897	0.182971
0.326300	0.290222
0.025714	0.026593
0.021827	0.025993
0.189147	0.166160
0.000000	0.003710
0.000000	0.000000
0.627576	0.627483
0.340263	0.319994
0.543373	0.548199
0.094676	0.085643
0.340263	0.319994
0.042265	0.036876
0.254571	0.255363
0.219190	0.200217
0.007578	0.013280
0.948977	0.946027
0.376919	0.376040
0.488500	0.477687
0.000000	0.000191
0.556502	0.532481
0.420534	0.423206
0.000000	0.000000
0.299640	0.277205
0.008071	0.009039
0.112723	0.092805
0.015152	0.019677
0.390385	0.395113
0.740791	0.730756
0.341999	0.341067
0.185938	0.164266
0.350980	0.354198
0.000000	0.000033
0.000000	0.000014
0.000000	0.000709
0.000000	0.000000
0.310796	0.311406
0.114403	0.095725
0.215095	0.185610
0.079129	0.073179
0.010499	0.015852
0.349744	0.314959
0.214565	0.188533
0.388617	0.386364
0.604000	0.586201
0.259611	0.250607
0.000000	0.000092
0.377222	0.371355
0.205000	0.184415
0.313026	0.314299
0.420306	0.417803
0.391717	0.392020
0.159695	0.130118
0.068941	0.033552
0.405890	0.417663
0.027174	0.029844
0.000000	0.000057
0.259611	0.250607
0.223632	0.189837
0.136765	0.122887
0.742326	0.732719
0.066410	0.062193
0.410510	0.375724
0.422634	0.397511
0.156906	0.147214
0.387619	0.383425
0.000000	0.000000
0.465322	0.453354
0.231400	0.215336
0.228878	0.206330
0.367640	0.355604
0.430535	0.431397
0.000000	0.005297
0.473733	0.455565
0.340859	0.328478
0.015440	0.018201
0.320066	0.311415
0.015195	0.019244
0.159115	0.144752
0.117958	0.070661
0.363722	0.337289
0.235343	0.227306
0.070721	0.048767
0.113410	0.099687
0.196419	0.184745
0.366061	0.346563
0.511120	0.489662
0.372617	0.380409
0.368724	0.347689
0.185731	0.178873
0.331671	0.316112
0.359514	0.365378
0.284248	0.278052
0.408486	0.418360
0.177744	0.167447
0.066410	0.062193
0.232152	0.236910
0.356633	0.323301
0.435143	0.442598
0.473733	0.455565
0.350980	0.354198
0.387580	0.364260
0.395039	0.383735
0.371516	0.359981
0.000000	0.009210
0.091698	0.045745
0.167085	0.151764
0.340263	0.319994
0.031445	0.032421
0.000000	0.001201
0.664376	0.633744
0.015684	0.017204
0.050319	0.044062
0.000000	0.000014
0.000000	0.000000
0.000000	0.003710
0.405890	0.417663
0.386655	0.354705
0.299640	0.277205
0.255877	0.220960
0.278155	0.266241
0.246811	0.221111
0.000000	0.014570
0.082871	0.088447
0.007578	0.013280
0.043000	0.033677
0.112268	0.110555
0.223077	0.210844
0.525208	0.502579
0.425331	0.438259
0.350086	0.335184
0.390385	0.395113
0.045844	0.026822
0.467868	0.482202
0.463826	0.464917
0.000000	0.000449
0.236034	0.226984
0.978251	0.952273
0.035938	0.030659
0.537207	0.495327
0.244494	0.238409
0.103366	0.101319
0.000000	0.000000
0.340263	0.319994
0.212896	0.187046
0.243957	0.235568
0.267586	0.264189
0.473733	0.455565
0.000000	0.002688
0.379511	0.355013
0.212896	0.187046
0.000000	0.001360
0.455212	0.442039
0.113278	0.088124
0.023224	0.024747
0.299880	0.290411
0.801872	0.788921
0.386969	0.360773
0.000000	0.010651
0.372055	0.372387
0.000000	0.000277
0.365266	0.353435
0.948977	0.946027
0.228878	0.206330
0.010045	0.018075
0.000000	0.001923
0.000000	0.003923
0.434458	0.434449
0.345841	0.338629
0.437991	0.436861
0.386969	0.360773
0.158121	0.149623
0.644006	0.617921
0.210633	0.157940
0.000000	0.000000
0.282358	0.281323
0.000000	0.000003
0.352116	0.338606
0.986363	0.956169
0.008426	0.012115
0.557281	0.547112
0.568256	0.549858
0.047507	0.033977
0.375614	0.374092
0.690981	0.671363
0.454230	0.454795
0.228878	0.206330
0.392107	0.380385
0.546725	0.529804
0.340263	0.319994
0.008051	0.014251
0.105731	0.091486
0.045844	0.026822
0.442636	0.422469
0.665750	0.628599
0.665750	0.628599
0.344370	0.343841
0.387580	0.364260
0.490837	0.476457
0.359907	0.358190
0.352116	0.338606
0.295564	0.295276
0.050471	0.037710
0.419892	0.390457
0.018468	0.018077
0.386655	0.354705
0.139997	0.118759
0.000000	0.000000
0.536962	0.541206
0.136218	0.110987
0.356483	0.331491
0.000000	0.001596
0.221494	0.198755
0.000000	0.000089
0.216226	0.195601
0.434522	0.412192
0.000000	0.001923
0.136765	0.122887
0.121053	0.116862
0.465322	0.453354
0.454258	0.440084
0.756157	0.728211
0.000000	0.009210
0.407912	0.406382
0.004711	0.007098
0.146164	0.107920
0.061950	0.041547
0.300326	0.288371
0.326300	0.290222
0.025720	0.028627
0.340859	0.328478
0.139997	0.118759
0.219190	0.200217
0.480900	0.477703
0.000000	0.000008
0.372617	0.380409
0.434609	0.412284
0.167085	0.151764
0.340263	0.319994
0.135933	0.137991
0.000000	0.000000
0.094717	0.090729
0.138191	0.124566
0.255877	0.220960
0.015195	0.019244
0.107164	0.080845
0.664323	0.650436
0.094160	0.093038
0.050319	0.044062
0.375469	0.369856
0.557281	0.547112
0.214565	0.188533
0.320253	0.310348
0.159683	0.142015
0.318996	0.319807
0.132614	0.123471
0.270162	0.272857
0.447526	0.421505
0.524757	0.504025
0.318996	0.319807
0.352116	0.338606
0.577067	0.545794
0.025315	0.034908
0.214565	0.188533
0.000000	0.000000
0.216786	0.205041
0.352912	0.362862
0.778461	0.766050
0.456042	0.430672
0.433721	0.415026
0.357213	0.364105
0.702479	0.695786
0.000000	0.000005
0.093664	0.071114
0.000000	0.000027
0.174650	0.175915
0.425331	0.438259
0.442123	0.446753
0.124604	0.102521
0.399325	0.387084
0.702479	0.695786
0.104897	0.092978
0.000000	0.003923
0.383524	0.364724
0.219190	0.200217
0.115368	0.104119
0.041166	0.039354
0.041977	0.035369
0.021827	0.025993
0.093829	0.053506
0.357213	0.364105
0.000000	0.000007
0.330524	0.303529
0.025720	0.028627
0.366061	0.346563
0.016144	0.023474
0.133618	0.134503
0.023305	0.033176
0.000000	0.000000
0.327193	0.336153
0.099262	0.097534
0.403796	0.401012
0.106990	0.084761
0.375028	0.352164
0.505303	0.478667
0.071910	0.058088
0.556502	0.532481
0.000000	0.000277
0.081959	0.070917
0.724601	0.703820
0.467868	0.482202
0.536962	0.541206
0.029245	0.033957
0.113278	0.088124
0.350980	0.354198
0.496189	0.448326
0.702479	0.695786
0.000000	0.001714
0.115259	0.093863
0.126540	0.114790
0.000000	0.001996
0.368724	0.347689
0.399325	0.387084
0.079917	0.076663
0.014538	0.030081
0.015152	0.019677
0.124987	0.118350
0.000000	0.000000
0.000000	0.000027
0.320066	0.311415
0.391425	0.334532
0.115803	0.105123
0.324533	0.307463
0.103096	0.086642
0.344370	0.343841
0.227648	0.208686
0.140176	0.135044
0.365266	0.353435
0.355439	0.341838
0.000000	0.000000
0.132981	0.118731
0.344370	0.343841
0.525208	0.502579
0.346070	0.312475
0.235343	0.227306
0.199800	0.153143
0.070721	0.048767
0.549613	0.556382
0.269390	0.268786
0.091259	0.092208
0.660396	0.644758
0.387580	0.364260
0.714045	0.675304
0.015440	0.018201
0.000000	0.001714
0.331007	0.308704
0.362430	0.354695
0.091259	0.092208
0.047507	0.033977
0.792652	0.760818
0.364252	0.357876
0.294203	0.246091
0.000000	0.003710
0.000000	0.001714
0.360233	0.327480
0.300006	0.307457
0.174743	0.167266
0.000000	0.004650
0.397730	0.398390
0.383617	0.372395
0.415612	0.389586
0.366655	0.358342
0.224104	0.219459
0.126975	0.118787
0.344370	0.343841
0.000000	0.014570
0.159528	0.153137
0.000000	0.000225
0.018468	0.018077
0.079917	0.076663
0.185001	0.161690
0.011128	0.017470
0.224104	0.219459
0.000000	0.004650
0.229426	0.214926
0.000000	0.000000
0.426698	0.425496
0.371516	0.359981
0.000000	0.000017
0.015152	0.019677
0.378515	0.366586
0.386369	0.376104
0.039385	0.043541
0.442636	0.422469
0.041977	0.035369
0.010340	0.013979
0.371516	0.359981
0.456042	0.430672
0.103096	0.086642
0.550160	0.555202
0.448581	0.455062
0.387403	0.381137
0.377779	0.362141
0.457460	0.439548
0.505303	0.478667
0.375614	0.374092
0.278155	0.266241
0.000000	0.000009
0.320191	0.305751
0.557792	0.557331
0.440024	0.446034
0.156906	0.147214
0.359514	0.365378
0.832833	0.802024
0.597743	0.590551
0.067054	0.050660
0.467831	0.451042
0.000000	0.000992
0.378515	0.366586
0.082419	0.064278
0.066410	0.062193
0.387619	0.383425
0.125074	0.108008
0.000000	0.002208
0.039385	0.043541
0.320066	0.311415
0.091259	0.092208
0.026638	0.028820
0.447526	0.421505
0.347988	0.317975
0.220597	0.202174
0.210633	0.157940
0.011128	0.017470
0.007877	0.013823
0.000000	0.000441
0.066349	0.048941
0.308333	0.292038
0.434522	0.412192
0.000000	0.000225
0.424957	0.431850
0.012015	0.016988
0.000258	0.010290
0.000000	0.000000
